time;PWV APEX;PWV UCSC;Humedad;Temperatura
1700935260;0.983154461;0.887073083;12.2;5.1
1700956860;1.426314078;1.346581472;17.7;3.3
1700978460;0.979692472;0.812673942;18.9;-0.3
1701000060;1.528295992;1.389999092;22.6;-0.4
1701021660;3.098296358;2.822365392;11.7;4.5
1701043260;3.127626372;2.699256264;19.3;2.4
1701064860;1.822881472;1.594885558;27.8;-4.1
1701086460;0.739998083;0.62976525;21.6;-2.6
1701108060;0.815710292;0.717808439;9.4;2.7
1701129660;1.120405119;1.040849294;14.6;2.8
1701151260;0.930928089;0.734882689;38.9;-2.9
1701172860;0.734871833;0.577118861;19.8;-1.6
1701194460;1.204088717;1.067003089;10.0;5.6
1701216060;1.629795969;1.536059156;13.0;3.6
1701237660;1.6028605;1.514062478;18.1;0.4
1701259260;2.149973783;1.831496047;13.7;1.9
1701280860;3.168082033;2.554855092;13.4;7.7
1701302460;3.940866767;4.026193431;13.6;4.9
1701324060;3.296873683;2.971281947;15.5;2.1
1701345660;2.036561942;1.776215825;14.5;1.9
1701367260;2.580298256;2.089649747;23.2;6.3
1701388860;2.319897992;1.993517825;19.9;3.4
1701410460;2.339565711;1.904660367;27.3;-0.2
1701432060;2.486553061;2.142205986;13.0;0.4
1701453660;2.083504844;1.998809667;12.1;5.0
1701475260;1.809458406;1.716202703;16.7;3.4
1701496860;2.696195322;2.223607467;26.4;-0.8
1701518460;1.743747778;1.615868928;19.9;-1.0
1701540060;2.025266753;1.835407953;7.3;4.5
1701561660;1.472384383;1.461483697;11.5;3.1
1701583260;1.059810411;0.926141281;17.3;-0.7
1701604860;0.537379944;0.461584219;5.5;1.0
1701626460;0.8835517;0.667348042;9.6;6.0
1701648060;0.831177644;0.788382167;10.6;4.4
1701669660;0.549635711;0.447416075;15.1;-0.5
1701691260;0.452241422;0.376457661;8.6;0.3
1701712860;0.88565665;0.923348253;5.1;5.7
1701734460;1.385736681;1.371296133;12.4;3.8
1701756060;1.563187656;1.392657831;34.5;-1.6
1701777660;0.934459889;0.788611072;22.5;-0.1
1701799260;1.198210906;1.002809236;19.0;4.2
1701820860;1.379600547;1.340823217;18.3;3.1
1701842460;0.598831714;0.497039819;13.3;-0.3
1701864060;0.570175542;0.478621467;8.0;-0.1
1701885660;0.689164253;0.588228033;4.4;5.3
1701907260;0.775072894;0.735858042;8.9;4.6
1701928860;0.561714233;0.467810856;11.3;0.6
1701950460;0.463014614;0.3859434;8.6;0.1
1701972060;0.615255583;0.513548719;3.7;7.4
1701993660;0.616339822;0.551692172;5.0;5.7
1702015260;0.726427386;0.571430231;5.9;2.2
1702036860;0.510927892;0.427214242;7.6;2.4
1702058460;0.969960889;0.876071772;6.7;7.8
1702080060;1.056360592;1.011188244;7.2;6.3
1702101660;1.192561503;1.092786403;11.7;1.9
1702123260;1.307532828;1.223668519;11.9;1.5
1702144860;1.596172194;1.482716181;11.0;6.6
1702166460;1.307448789;1.280257969;10.1;6.3
1702188060;1.282305461;1.194600603;12.3;1.1
1702209660;1.419473725;1.4301141;19.4;2.5
1702231260;1.778281369;1.632803867;13.7;7.2
1702252860;1.606164522;1.527412158;15.9;5.3
1702274460;2.021466789;1.719476986;26.2;1.0
1702296060;2.316559656;1.946964056;27.2;1.3
1702317660;4.105692247;4.016917803;23.9;5.9
1702339260;3.847567344;3.617400875;19.1;5.0
1702360860;3.830696989;3.740970914;24.8;1.3
1702382460;3.605324036;3.405143864;26.8;1.6
1702404060;4.180302172;4.689837075;23.9;6.7
1702425660;4.407080228;4.895173642;20.2;5.5
1702447260;5.0677538;5.596464422;22.3;3.2
1702468860;5.057314017;5.736725619;26.8;3.1
1702490460;4.765253017;5.458637839;19.7;8.3
1702512060;5.153360625;5.254461411;16.0;5.1
1702533660;5.979098914;5.564922011;18.6;2.8
1702555260;5.874235306;5.134506611;20.7;0.6
1702576860;5.338855283;5.039597597;14.5;4.4
1702598460;3.745794256;3.707770683;22.0;3.8
1702620060;2.593263992;2.152131953;34.6;-1.6
1702641660;0.944688664;0.822181414;22.2;-0.9
1702663260;1.371435633;1.256201589;11.3;5.3
1702684860;2.318115492;2.069103372;21.3;4.7
1702706460;4.007800706;3.561650433;61.8;-0.8
1702728060;3.515132953;3.044010194;33.1;0.9
1702749660;4.774626469;4.847751228;23.4;5.6
1702771260;4.153005058;4.030871861;40.1;3.6
1702792860;2.098973989;1.8635169;59.2;-2.5
1702814460;2.047104758;1.747797692;31.8;-1.9
1702836060;2.012637267;1.729324136;23.5;3.4
1702857660;3.254962775;2.998274275;30.5;4.0
1702879260;3.485680375;3.233325064;39.8;-1.4
1702900860;2.624694017;2.140947242;33.3;-1.5
1702922460;3.478823867;3.202518444;22.4;3.6
1702944060;4.285764908;4.225009686;28.0;3.0
1702965660;3.390830378;3.070855581;46.2;-3.6
1702987260;1.526311261;1.323156681;49.7;-4.1
1703008860;1.033779;0.9155143;16.8;1.6
1703030460;1.929406033;1.75059895;20.7;2.2
1703052060;1.429973047;1.232083306;46.3;-3.9
1703073660;0.739203764;0.593977553;14.7;-1.3
1703095260;0.825285014;0.764805942;8.3;3.6
1703116860;1.604259958;1.528717717;17.3;3.4
1703138460;1.184671481;0.979418667;41.1;-2.6
1703160060;0.607737972;0.46322265;19.7;-1.4
1703181660;0.811292072;0.766568025;5.8;5.1
1703203260;1.350882706;1.333359797;12.7;4.7
1703224860;0.867809883;0.706447056;25.8;-0.7
1703246460;0.522483408;0.419981131;10.6;0.0
1703268060;0.782085986;0.649953094;6.6;6.1
1703289660;0.990791164;0.955756133;9.7;6.1
1703311260;0.833012292;0.650383906;20.3;0.7
1703332860;0.666110425;0.531970486;7.9;2.3
1703354460;0.826707783;0.657891111;4.6;8.3
1703376060;0.956812969;0.911643231;7.4;6.8
1703397660;0.780168136;0.596613836;9.8;2.9
1703419260;0.727369036;0.594543878;8.2;2.5
1703440860;1.494585789;1.170316992;11.7;8.8
1703462460;1.966345992;1.792963181;11.7;7.5
1703484060;1.970994233;1.705582061;12.0;3.7
1703505660;1.780737989;1.628508086;13.2;3.1
1703527260;2.708059367;2.848563233;10.3;9.4
1703548860;2.722403042;2.566023086;14.0;8.0
1703570460;2.818840628;2.281671986;25.9;2.2
1703592060;3.389672839;2.407171203;46.0;1.3
1703613660;5.301325964;3.667823514;37.6;7.3
1703635260;5.988356922;5.258931981;29.6;6.5
1703656860;5.823981228;5.354393842;51.6;2.6
1703678460;6.341518561;5.831434208;51.6;3.3
1703700060;5.978085558;5.503843622;35.4;7.6
1703721660;5.694882925;5.240985831;35.8;5.6
1703743260;5.566603869;5.125089658;51.2;0.9
1703764860;5.769068581;5.272075094;52.8;1.8
1703786460;5.709627211;5.037012781;35.2;6.7
1703808060;7.466818289;4.161169253;37.6;3.7
1703829660;7.481889067;4.737805944;42.2;0.5
1703851260;6.540179164;5.674227461;50.9;1.0
1703872860;5.897114281;5.424135067;38.1;4.9
1703894460;4.926419514;4.532054031;50.7;1.5
1703916060;5.514151989;5.078050867;54.8;-0.1
1703937660;5.047369814;4.641467681;67.7;-0.6
1703959260;3.438068897;3.164970286;61.4;3.8
1703980860;4.003339253;3.681417422;60.9;3.0
1704002460;5.249736358;4.827217594;62.1;1.8
1704024060;3.579514314;3.297028789;62.4;0.5
1704045660;2.674293858;2.424256283;40.0;3.4
1704067260;3.089095308;2.658883586;40.9;3.2
1704088860;1.895522047;1.696479331;77.1;-2.0
1704110460;1.373297244;1.254498761;51.7;-1.6
1704132060;1.690979133;1.553905622;30.6;5.8
1704153660;1.827512108;1.679665433;30.0;4.6
1704175260;1.279556472;1.177191939;44.9;-0.2
1704196860;0.897062428;0.825297417;25.4;-0.1
1704218460;1.052784981;0.968562183;12.5;5.3
1704240060;1.626037228;1.479253328;23.8;4.3
1704261660;1.004556572;0.850576339;34.2;-0.3
1704283260;1.460831233;1.279478897;27.6;-0.6
1704304860;1.853357736;1.664087592;19.2;6.6
1704326460;2.757306842;2.452223972;27.4;4.6
1704348060;2.388065322;1.931074728;34.0;0.5
1704369660;2.080387914;1.677539694;44.3;0.2
1704391260;2.8586419;3.111786669;30.1;6.2
1704412860;3.651479906;3.2575913;33.8;4.4
1704434460;3.069160242;2.643077056;40.0;0.0
1704456060;3.918083031;3.710052008;39.0;0.4
1704477660;5.108967425;4.316403942;29.4;6.8
1704499260;5.097047794;5.259124211;33.2;5.0
1704520860;3.319162761;3.068651222;37.3;1.7
1704542460;1.884373994;1.73120025;29.1;1.0
1704564060;3.5694884;3.158807328;23.8;7.0
1704585660;3.897153242;3.906749108;24.7;6.1
1704607260;3.462729358;3.139759278;31.6;1.8
1704628860;2.057335344;1.8958301;26.4;2.1
1704650460;2.280929431;1.854319331;18.7;7.7
1704672060;1.335372114;1.322739175;13.1;7.3
1704693660;1.080817753;0.984446636;16.6;2.3
1704715260;1.472793917;1.353482336;15.1;2.5
1704736860;1.717530339;1.656942319;14.6;7.3
1704758460;2.459600267;2.336829572;13.9;7.0
1704780060;3.823996522;3.523953853;16.5;2.9
1704801660;4.912715839;4.518418914;16.0;3.3
1704823260;5.089583536;4.677055258;21.2;7.8
1704844860;5.134745831;4.724503425;23.7;5.7
1704866460;3.972514803;3.654665869;28.3;1.3
1704888060;4.255604906;3.913649625;28.4;1.2
1704909660;3.809246428;3.493920992;28.5;1.1
1704931260;3.212267844;2.958227031;28.2;1.0
1704952860;2.548382136;2.346210711;39.3;0.8
1704974460;2.326479886;2.150517756;39.5;0.6
1704996060;2.042057492;1.874745503;39.8;0.5
1705017660;1.750672678;1.609784919;40.6;0.3
1705039260;1.231837592;1.139209928;43.8;-0.1
1705060860;1.020249061;0.937094469;44.7;-0.4
1705082460;1.822461969;1.6676371;44.8;-0.6
1705104060;3.768986456;3.450830664;45.2;-0.6
1705125660;3.394232603;3.114383214;82.1;-0.4
1705147260;2.64335925;2.4337046;83.2;-0.6
1705168860;3.494015647;3.210771514;83.0;-0.6
1705190460;4.617650042;4.250014214;83.4;-0.7
1705212060;1.882622619;1.730403583;75.0;0.3
1705233660;1.088921644;1.000550106;72.6;0.5
1705255260;2.320953803;2.130082167;72.8;0.4
1705276860;5.197885833;4.783428394;76.7;0.1
1705298460;6.296009564;5.790648283;42.4;2.7
1705320060;6.473144453;5.942601567;42.6;2.8
1705341660;6.673377428;5.081963317;43.9;7.4
1705363260;6.928463033;4.021264742;43.6;7.4
1705384860;5.971063925;5.5222959;53.9;3.3
1705406460;5.088563128;4.733550103;54.6;3.0
1705428060;2.677276867;3.471344847;14.1;8.7
1705449660;3.284076836;3.556131536;16.7;8.6
1705471260;4.185690481;3.953301811;41.8;4.0
1705492860;6.2682879;5.770878239;57.5;3.2
1705514460;7.275633203;4.724048003;45.2;7.9
1705536060;6.927325839;4.151490453;46.5;7.0
1705557660;6.269035753;5.379211781;59.5;3.5
1705579260;5.702056517;5.243769833;60.5;3.0
1705600860;5.671041319;5.511705175;30.3;8.9
1705622460;6.360867661;5.314221606;35.4;7.3
1705644060;7.264383803;5.375322422;43.5;3.7
1705665660;7.135751511;5.673170897;37.3;4.7
1705687260;6.781219186;5.623857836;39.0;8.6
1705708860;6.340586811;4.904268108;47.4;7.0
1705730460;6.376704608;5.435233653;70.7;2.9
1705752060;5.580621831;5.134475956;60.6;3.2
1705773660;6.3937616;4.928708408;51.1;7.0
1705795260;7.342663136;2.734768869;58.4;5.0
1705816860;6.441688272;5.343796431;68.5;2.4
1705838460;5.462511242;5.026886081;37.9;3.8
1705860060;5.030461061;4.862668236;40.8;7.2
1705881660;4.914462775;5.218866453;46.3;6.2
1705903260;4.31828275;4.190781433;70.5;1.2
1705924860;3.885403461;3.703067667;69.4;0.9
1705946460;3.390012625;3.0591563;34.9;6.8
1705968060;3.883447575;3.622859683;24.6;7.5
1705989660;2.471371922;2.269659883;26.9;7.2
1706011260;1.7258831;1.584994831;29.5;7.1
1706032860;2.252426831;1.799367067;30.6;7.0
1706054460;3.21851645;3.186290517;30.4;5.8
1706076060;2.804510967;2.2936548;75.3;-1.2
1706097660;1.697801194;1.469073656;53.8;-0.8
1706119260;2.731394539;2.036293075;25.4;5.0
1706140860;3.323992053;2.870642739;29.5;5.4
1706162460;2.519390736;2.284614247;83.2;-1.2
1706184060;2.674391125;2.454538786;72.8;-0.9
1706205660;3.908665583;3.621103328;38.0;6.2
1706227260;6.123615983;4.414048264;49.9;4.8
1706248860;5.554217111;4.687702481;83.8;0.6
1706270460;4.099281703;3.703379639;77.9;0.8
1706292060;3.862764358;3.684295453;37.6;6.4
1706313660;5.545547269;4.006566061;55.2;4.9
1706335260;2.516231406;2.189419097;87.2;2.4
1706356860;5.420101286;4.986493161;73.1;4.2
1706378460;5.780995436;5.108274589;59.0;6.0
1706400060;7.173515525;2.893215942;67.2;3.9
1706421660;3.401732014;3.100463503;93.0;-0.1
1706443260;2.4260791;2.201635408;82.1;-0.2
1706464860;4.210201864;3.185546556;64.0;3.7
1706486460;4.279903764;3.203085592;52.8;4.0
1706508060;2.272652614;2.081776214;78.7;-1.6
1706529660;1.453537628;1.327507261;57.9;-1.7
1706551260;1.984075372;1.69077515;28.9;4.5
1706572860;2.849464489;2.345493856;35.8;4.4
1706594460;1.684101628;1.275213747;61.9;-0.9
1706616060;1.004550447;0.551746483;44.0;-2.0
1706637660;2.572788489;2.088097861;33.0;3.1
1706659260;4.893811178;4.502968519;40.1;2.3
1706680860;4.247223722;3.902042375;49.8;0.2
1706702460;2.861366817;2.639666119;58.9;-0.8
1706724060;3.413902533;3.139187022;28.2;5.7
1706745660;4.071238569;3.745539475;24.5;5.9
1706767260;3.211531111;2.954608617;39.1;0.5
1706788860;3.485673175;3.18757165;88.0;-1.6
1706810460;4.340748322;3.284433353;43.7;5.4
1706832060;4.943249239;5.029540486;31.8;6.9
1706853660;4.671419333;4.295180136;36.5;0.9
1706875260;5.257183175;4.833583019;40.8;0.1
1706896860;5.384286178;4.041934692;39.1;6.4
1706918460;4.239588875;3.336032892;53.7;4.5
1706940060;5.444684156;5.009694581;65.1;0.4
1706961660;3.649091947;3.345510889;73.1;-0.3
1706983260;4.023192122;3.378686839;40.7;6.3
1707004860;6.022049856;4.964595383;36.3;7.9
1707026460;4.443981981;4.090412406;72.6;2.1
1707048060;4.09949775;3.776350606;86.4;-0.5
1707069660;3.432264183;2.739932083;34.1;6.6
1707091260;3.228058597;1.342556956;69.0;2.8
1707112860;4.625679558;3.141128583;98.0;-1.3
1707134460;4.699421506;4.322946664;98.1;-1.4
1707156060;4.338410069;3.995038231;98.3;-1.5
1707177660;2.235832236;2.030829914;98.4;-1.6
1707199260;3.727759381;3.409763381;98.6;-1.6
1707220860;4.623383147;4.254343197;98.7;-1.7
1707242460;4.112073425;3.791184017;98.9;-1.8
1707264060;1.761177864;1.615605592;99.0;-1.9
1707285660;1.746315364;1.607714517;95.1;-2.2
1707307260;2.2835056;2.094050272;68.0;-2.2
1707328860;3.091249678;2.838653394;71.4;1.5
1707350460;1.846266133;1.6990286;89.1;0.1
1707372060;1.005733856;0.923360931;99.3;-1.6
1707393660;2.050299603;1.887860894;84.8;-3.3
1707415260;3.894412881;2.068197811;75.7;1.1
1707436860;2.011816275;1.800326139;90.7;-0.6
1707458460;1.969689875;1.804176067;52.1;0.5
1707480060;1.641318472;1.509808597;52.7;0.1
1707501660;2.125190178;1.956285147;52.8;-0.2
1707523260;3.228793683;2.965018633;55.6;-0.2
1707544860;1.991414125;1.833937872;86.0;-1.1
1707566460;1.075520094;0.994551967;65.8;-1.2
1707588060;2.542375769;2.339833453;47.8;-1.3
1707609660;5.289009489;4.860637825;48.9;-1.5
1707631260;4.549645344;4.191233933;50.9;-0.1
1707652860;5.266692825;4.846846367;56.1;-0.4
1707674460;5.417477231;4.981893181;50.0;-0.6
1707696060;4.111605894;3.779408619;53.1;-0.4
1707717660;4.426618794;4.073714797;62.9;3.2
1707739260;3.849273736;3.538361922;62.7;3.2
1707760860;3.798528564;3.499180036;63.7;3.2
1707782460;2.489366528;2.283240336;63.4;3.2
1707804060;2.761664742;2.540753706;95.8;1.6
1707825660;2.560417889;2.353620933;99.1;1.6
1707847260;2.551995147;2.343756506;79.5;1.6
1707868860;1.50665855;1.385304189;80.2;1.6
1707890460;3.391721186;3.124952736;79.4;2.7
1707912060;5.741827425;5.28178545;79.6;2.7
1707933660;4.616950733;4.248840736;79.6;2.7
1707955260;3.794621869;3.488051708;79.8;2.6
1707976860;1.993911919;1.835977294;72.4;1.4
1707998460;1.978274492;1.827946725;72.8;1.2
1708020060;3.980879583;3.667276306;72.1;1.3
1708041660;5.463824358;5.030134825;72.4;1.3
1708063260;5.083118325;4.683587381;60.6;2.6
1708084860;4.368630258;4.015699789;58.2;2.3
1708106460;3.969527297;3.642183417;55.6;2.0
1708128060;3.502971994;3.221888853;53.1;1.7
1708149660;3.810252808;3.506147989;62.9;1.6
1708171260;3.927197817;3.605942647;71.5;1.8
1708192860;3.295728039;3.032211894;49.1;6.8
1708214460;3.235113558;2.983865311;46.1;6.0
1708236060;4.236508419;3.896925717;62.1;1.4
1708257660;4.68972515;4.3187534;69.6;2.0
1708279260;4.229670869;3.892658453;52.9;6.4
1708300860;4.790435633;4.405607844;43.6;6.1
1708322460;5.756221633;5.289247753;54.8;1.1
1708344060;5.161646558;4.753516708;47.8;1.6
1708365660;4.992934144;4.598106933;36.9;6.2
1708387260;3.694981431;3.400919536;60.0;3.9
1708408860;5.017455397;4.614820414;78.4;0.2
1708430460;5.100699869;4.693692722;58.8;0.4
1708452060;4.307385897;3.964347275;57.7;4.4
1708473660;1.494038894;1.366414519;84.9;0.5
1708495260;2.806805164;2.581745686;98.3;-2.4
1708516860;4.527379539;4.166005236;93.0;-3.4
1708538460;2.955308664;2.718640992;90.2;-0.3
1708560060;1.621612164;1.493042472;97.6;-2.1
1708581660;2.035872492;1.867817475;97.4;-3.7
1708603260;1.712512744;1.575659933;96.6;-5.4
1708624860;1.176668661;1.080554472;75.2;-2.9
1708646460;2.316638775;2.131923447;76.1;-1.2
1708668060;2.021403042;1.847389956;95.4;-4.0
1708689660;1.962741047;1.803974122;21.2;-2.0
1708711260;2.786311008;2.564331944;44.5;2.2
1708732860;3.901854069;3.589705742;52.2;1.4
1708754460;2.812665331;2.587652122;75.7;-1.1
1708776060;3.134598094;2.883830264;43.7;0.1
1708797660;3.838036083;3.530993217;57.5;3.7
1708819260;2.810040525;2.585237275;60.9;2.6
1708840860;2.602314292;2.394129139;87.5;-0.5
1708862460;3.409954697;3.137158325;86.6;0.3
1708884060;3.281540969;3.019017703;63.3;3.9
1708905660;4.728547661;4.350263839;48.6;3.4
1708927260;3.44213955;3.166768381;48.2;1.3
1708948860;3.671216433;3.377519114;56.0;1.9
1708970460;3.916194528;3.602898956;47.8;6.1
1708992060;2.705437625;2.491186717;59.8;3.3
1709013660;2.739070856;2.520610331;66.6;1.6
1709035260;3.328569964;3.060794197;74.5;1.3
1709056860;3.838016122;3.526999225;52.8;6.1
1709078460;4.482484711;4.125960253;49.2;4.1
1709100060;5.361962267;4.927323075;56.3;1.2
1709121660;5.36091285;4.927291997;65.3;0.9
1709143260;4.804943167;4.401474292;47.0;5.8
1709164860;4.688898644;4.316294169;45.9;4.2
1709186460;5.128441592;4.724537714;51.8;1.5
1709208060;4.870726125;4.488799303;57.3;0.8
1709229660;4.922513883;4.529160406;38.3;6.2
1709251260;4.937444942;4.539352403;36.9;4.9
1709272860;5.540432519;5.093243844;50.9;0.9
1709294460;3.96064095;3.657304583;85.6;0.1
1709316060;4.5365473;4.176229403;51.3;5.6
1709337660;4.107484625;3.776667581;47.3;4.3
1709359260;4.844235892;4.460568014;56.8;0.9
1709380860;4.948859308;4.5472912;62.6;1.4
1709402460;5.754518739;3.891658542;44.9;6.2
1709424060;6.011052517;3.879868492;43.1;3.7
1709445660;4.853824314;4.465518389;50.8;1.0
1709467260;5.174661525;4.387525797;49.3;0.6
1709488860;6.699248339;3.660097222;40.5;4.5
1709510460;5.338113792;3.937408458;42.4;2.5
1709532060;5.404883394;4.967152286;55.3;0.1
1709553660;5.171587517;4.790399219;55.3;0.1
1709575260;4.509511408;3.552535131;40.2;4.6
1709596860;3.949134619;3.138194611;41.6;3.1
1709618460;3.140546094;2.752369653;50.9;-0.2
1709640060;2.804861761;2.503262956;58.7;-0.9
1709661660;3.268899317;2.406740583;34.0;4.5
1709683260;4.0468175;3.346507367;36.7;3.5
1709704860;2.242234294;2.046899692;51.0;-1.5
1709726460;2.144866706;1.964107706;55.0;-2.3
1709748060;2.801718703;2.342523361;36.7;2.3
1709769660;3.820182561;3.872841419;37.7;2.5
1709791260;2.312457336;2.100165172;56.8;-3.4
1709812860;1.415264261;1.295670189;39.4;-1.4
1709834460;1.021044778;0.978643231;12.4;3.5
1709856060;1.521165158;1.297690769;17.1;3.1
1709877660;0.937328533;0.871376561;41.0;-1.6
1709899260;0.580355219;0.531340164;21.4;-1.3
1709920860;1.118348353;0.921268931;9.0;5.8
1709942460;1.562891917;1.434158364;10.8;4.4
1709964060;1.8389536;1.712588406;17.1;1.5
1709985660;2.027423472;1.815013931;7.9;1.3
1710007260;3.270828;2.950249294;12.9;8.0
1710028860;4.106973211;4.424886911;15.6;6.3
1710050460;4.913935625;4.999793539;22.4;3.5
1710072060;4.445624489;4.134732842;22.3;3.2
1710093660;4.986503956;5.213868486;22.7;7.7
1710115260;6.168539364;4.801815556;30.6;5.2
1710136860;5.464001511;5.193101706;36.0;2.2
1710158460;5.262214336;4.841237178;36.4;2.1
1710180060;5.214490919;5.359101361;30.8;8.4
1710201660;6.049793178;5.170731642;29.5;6.6
1710223260;7.090179444;4.515764597;42.9;3.5
1710244860;6.770590961;5.462983589;39.9;3.1
1710266460;6.570093792;4.775258936;33.4;8.7
1710288060;6.574935847;4.3401829;27.2;7.3
1710309660;3.329558539;3.070806942;35.1;4.5
1710331260;4.811419958;3.420134567;39.5;4.3
1710352860;7.054952786;4.869480347;32.9;8.2
1710374460;6.042891353;5.390206694;24.8;6.8
1710396060;6.843248056;4.933535236;32.7;3.3
1710417660;5.755459567;4.148166714;46.1;3.4
1710439260;7.661117039;3.711823222;40.4;7.3
1710460860;7.857576392;4.009422119;32.4;5.9
1710482460;6.919535056;5.153967289;40.1;2.8
1710504060;5.893891656;5.428861;35.5;2.9
1710525660;5.784510489;5.603339767;30.6;7.6
1710547260;5.75551285;5.436783172;36.8;6.0
1710568860;4.771106431;4.725310378;48.2;1.3
1710590460;3.565122486;3.261890683;44.4;1.4
1710612060;3.693113856;3.280348947;21.0;6.9
1710633660;3.574834608;3.328271672;26.3;5.1
1710655260;3.320530742;2.817239256;36.5;1.4
1710676860;2.623244681;2.372029011;23.4;1.9
1710698460;3.111585611;2.840885503;23.5;6.9
1710720060;2.334111694;2.053810392;26.7;4.8
1710741660;1.813921842;1.551224308;39.5;1.1
1710763260;0.964092033;0.861928669;29.6;0.6
1710784860;1.7258972;1.514817889;23.1;5.8
1710806460;3.138448536;2.635138822;37.4;3.7
1710828060;2.857684761;2.250905806;58.6;0.2
1710849660;2.33772175;1.908016667;71.3;-2.2
1710871260;2.324229306;1.961682789;34.6;3.0
1710892860;3.6337643;2.449857272;50.5;2.0
1710914460;3.497073422;2.566348103;86.6;-2.6
1710936060;2.787106047;2.338919092;39.0;-2.3
1710957660;2.041972139;1.799730839;23.8;1.5
1710979260;3.016082411;2.347506878;45.0;0.4
1711000860;1.672719667;1.416529458;67.6;-2.8
1711022460;1.023702128;0.865956039;9.8;-0.8
1711044060;1.629523122;1.337790728;17.1;5.8
1711065660;2.488023178;1.774980147;28.4;4.0
1711087260;2.308242428;1.953149697;18.6;1.7
1711108860;1.746342203;1.508444642;19.6;1.7
1711130460;2.213597078;2.239981992;18.1;7.4
1711152060;5.594933767;4.753811372;36.8;5.1
1711173660;4.548989256;4.075555469;45.8;2.6
1711195260;3.410421119;2.593617847;49.9;1.3
1711216860;2.745261408;2.391910867;25.1;7.8
1711238460;5.966645386;4.856064069;41.4;5.9
1711260060;4.212346419;4.063878825;35.5;3.4
1711281660;3.364392867;3.011900253;26.1;2.6
1711303260;2.556118936;1.951174889;13.7;7.9
1711324860;4.171297486;3.659683233;31.0;6.7
1711346460;3.544477311;2.961888456;33.8;2.5
1711368060;2.707080814;2.170202281;28.5;0.3
1711389660;2.667514892;2.337810639;18.3;6.5
1711411260;5.594839914;4.376158439;56.2;4.0
1711432860;5.027672414;4.739172739;63.7;1.0
1711454460;3.948040017;3.527513547;63.3;-0.6
1711476060;5.314578956;3.842613847;50.8;3.4
1711497660;3.194097958;1.413047458;83.9;-0.3
1711519260;0.901894222;0.833134569;95.9;-2.9
1711540860;1.185971175;1.061686689;73.4;-1.9
1711562460;4.564477425;3.313268517;69.6;1.0
1711584060;2.440696589;1.932095431;90.5;-1.3
1711605660;3.819816381;3.51324985;95.5;-2.9
1711627260;4.241235281;3.82679375;70.9;-3.4
1711648860;3.933213208;3.553341625;72.8;-0.3
1711670460;1.980184708;1.824015994;93.5;-1.6
1711692060;3.891567783;3.577340064;94.4;-2.2
1711713660;3.307185592;3.039464711;91.3;-2.2
1711735260;3.396703856;3.134796506;88.2;-2.2
1711756860;1.304983244;1.191757561;85.1;-2.3
1711778460;1.292930158;1.193177278;82.0;-2.3
1711800060;1.421544111;1.308489317;78.9;-2.3
1711821660;1.786890464;1.644633006;75.8;-2.3
1711843260;2.607763356;2.393566814;72.7;-2.3
1711864860;2.106291553;1.934037197;69.6;-2.3
1711886460;1.295030481;1.196594911;66.5;-2.4
1711908060;1.227150261;1.129383203;63.4;-2.4
1711929660;2.685934464;2.468559861;60.4;-2.4
1711951260;3.335005656;2.590863722;67.7;-3.0
1711972860;2.490895711;2.1517239;48.0;-1.7
1711994460;1.904850061;1.585368547;40.3;3.1
1712016060;1.670662542;1.385686192;40.5;1.7
1712037660;0.834859636;0.637767172;30.9;-0.8
1712059260;1.146361261;0.980078681;24.6;-1.4
1712080860;1.551682517;1.373645631;33.3;2.2
1712102460;2.910551319;2.509346578;37.2;1.1
1712124060;2.608884436;2.0746952;29.7;-0.3
1712145660;1.364965672;1.224455183;21.5;-0.7
1712167260;1.365968397;1.209676464;23.9;2.4
1712188860;2.1732353;1.722982978;31.2;1.4
1712210460;2.900330975;2.466532564;24.2;0.3
1712232060;2.075363128;1.614679586;34.1;0.7
1712253660;2.863379544;2.405547767;32.5;3.1
1712275260;3.473498247;3.409781758;35.7;2.3
1712296860;3.389133025;3.129523753;35.4;1.7
1712318460;4.254665431;4.255291164;44.4;1.1
1712340060;5.151597492;5.373887983;41.0;4.4
1712361660;5.042396317;5.372963456;42.2;3.1
1712383260;5.186194928;5.317594336;45.1;1.5
1712404860;5.046165817;5.089340281;49.2;0.7
1712426460;4.673222786;4.746693467;44.9;3.0
1712448060;4.279158181;4.348696644;46.6;2.3
1712469660;3.080606767;2.583952719;40.2;0.6
1712491260;1.941423131;1.7355687;13.3;1.0
1712512860;2.175915667;1.853866864;24.7;3.7
1712534460;2.424591767;2.004217258;32.6;2.7
1712556060;1.669154222;1.457814947;36.1;0.0
1712577660;0.939358544;0.819194067;32.4;-0.7
1712599260;0.73805555;0.685870389;24.2;2.0
1712620860;1.342651331;1.322856911;27.4;1.2
1712642460;0.872643186;0.764096736;37.0;-3.3
1712664060;0.416612739;0.2820745;16.0;-1.8
1712685660;0.749767906;0.594516347;10.3;4.3
1712707260;1.109737975;1.102196531;18.2;2.4
1712728860;0.630363767;0.515667431;15.8;0.4
1712750460;0.548754211;0.460000889;6.0;0.0
1712772060;0.715828483;0.622641653;8.1;3.9
1712793660;1.535586867;1.421201175;27.6;3.3
1712815260;1.040172236;0.959776825;33.7;2.0
1712836860;1.005621944;0.925967325;38.8;0.6
1712858460;1.473449572;1.348927689;43.9;-0.7
